,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
764,AyZico,"A great personality born from two Stars.. Most humble & cautious guy on earth! Husband, Father, Astute Banker #ZicoNation #MissionTen. ❤️ ChelseaFc",Lagos,2470,943,45093,32,"Just woke up to some really shameful news coming from uganda. 
How on earth did the show take place
Why do we always choose to be embarrassing ourselves in Africa. This is utterly shameful .  
#FreeOmahLay  #FreeTems",[]
765,wndynabila,"Aiyu-ya 💜😊 | hidup berdasarkan keimanan yg melahirkan kepercayaan, kepercayaan melahirkan keyakinan, dan keyakinan melahirkan kebenaran","Depok, Jawa Barat",806,417,38292,376,"35th Golden Disc Awards MCs return for 2nd year in a row

January 9 - Digital - Park So Dam, Lee Seung Gi
January 10 - Album - Lee Da Hee, Sung Si Kyung

https://t.co/8xdNOCenb8 https://t.co/xnt4Q512Yu",[]
766,scotpolitics,"All the latest political news from @TheScotsman, Scotland’s national newspaper.",Scotland,540,4954,16568,0,"Scottish teacher numbers hit highest level in over a decade
https://t.co/wM9ReEBgyd",[]
767,moses_richness,"I Love myself I do.Not everything, but I love the good as well as the bad.I love my crazy lifestyle",#endsars💔😭🇳🇬,403,366,14069,32,"Just woke up to some really shameful news coming from uganda. 
How on earth did the show take place
Why do we always choose to be embarrassing ourselves in Africa. This is utterly shameful .  
#FreeOmahLay  #FreeTems",[]
768,graeme_i_wilson,"Aspiring child actor, a dream born in Aberdeen. Passionate about emerging tech and start-ups, born in Scotland inspired in #COMPAQ Irl. Proud Dad to a legend.",Newcastle via Co Kildare ,1273,524,5764,0,@paul_a_smith Congratulations Paul - great news,[]
769,L0VELYMINIE,· ⋆. · · ✧ ˚ my seven angels · . . · · ✧ ˚. ✹ ˚ ·,,679,679,6076,2,THE WAY BTS CALLED THEIR FAMILY AND SHARE THE GOOD NEWS THAT THEY GOT NOMINATED IN GRAMMYS IS JUST PURE DEVASTATION 😭🥺,[]
770,RobCoyte,"Like: Humour, Integrity, honesty, equality of opportunity, ppl that have a go Dislike: incompetence, herd mentality, ignorance and whingers  parler account also","Newcastle, Australia",946,556,30275,42,"ASIO has begun investigating revelations from the leaked CCP database, as Peter Jennings’ warns of the ­“intelligence risk” within western consulates and a member of the US Homeland Security Committee said the @australian’s report is a wake-up call. https://t.co/coOyuCiKKP",[]
771,Russian_Emb_MKD,Посольство Российской Федерации в Скопье/Embassy of the Russian Federation in Skopje,г.Скопье,610,3847,6123,19,"🇷🇺🇺🇸 Vladimir Putin sent a message to @JoeBiden congratulating him on his victory in the presidential election in the United States of America. The President of #Russia noted that cooperation would meet the interests of both nations.

🔗 https://t.co/tke2MwbhjG

#RussiaUSA https://t.co/6RcuKd3ICg",[]
772,AfaAkanni,"Broad base interest in almost everything but passion for politics, humanity and comedy of life itself.",,716,204,7613,0,@ShieldnBanner @CNN This is call reporting the news not standing,[]
773,Unknown_kwm,"平手友梨奈
Yurina Hirate",🦦,96,287,57234,9,"takito kenichi didn't get any response from his wife on his muscles, so he showed it to techi instead lol

techi: it was amazing. i never really, i never seen that (part / side) of men before, so... it was amazing

https://t.co/bDgXI8yIt7 https://t.co/i4gPNCKTJs",[]
774,PRUE_Official,Official account of Plekhanov Russian University of Economics,"Moscow, Russia",1,146,664,0,"#PRUE_events Two-day National Scientific Conference with international participation is going on at Plekhanov University. The goal is to discuss the tasks and the mechanisms of modernization, its priorities, problems and solutions.
https://t.co/qYKJJHVCSm",['PRUE_events']
775,PsilocybinAlpha,"The definitive resource for analysis of the emergent psychedelic medicine sector. Cut through the noise with exclusive news, interviews, data and opportunities.",,96,5033,1412,0,"MindMed Announces $50 Million Bought Deal Public Offering

11,364,000 units @ $4.40.
inc. 5,682,000 warrants, strike price $5.75, 3yr.

$MMED $MMEDF
https://t.co/Duz1kFdCXg",[]
776,golwgymor,"Nana, pensioner, retweets not necessarily endorsements #WasShielding",,4618,3627,354446,3,"Worth recalling that by the time the Government belatedly accepted the need for a 2nd lockdown, their own scientific advisers were reportedly also calling for secondary schools to close too.

From 1 November:
https://t.co/xZroO3rtpw",[]
777,AmelieinTokyo,Fr・En・日本語⎪Tokyo⎪Work for #GaijinPot | Freelance Senior web writer | Creative Content Strategist for #GourmetPro | IG : amelieintokyo 💫,Tokyo,85,4869,31666,1,"""Hundreds of thousands of [Uyghur] laborers in China’s (...) Xinjiang region are being forced into picking cotton by hand through a coercive state labor scheme, a report has said."" https://t.co/CvpDSdHpk1",[]
778,schokomint,"...ein bißchen blond?  dies & das 
für #SichereBildung (#BildungAberSicher) 
#ZeroCovid #maskeauf😷",bleibtzuhause NRW,735,687,25072,80,"🗣Reproductive rights involve more than the right to reproduce. They involve support for women in activities other than reproduction – liberating women from a system of values which insists reproduction is their only function.

— Dr Nafis Sadik

https://t.co/iCCF6nP44i via @UNFPA",[]
779,_b_f_h_,“I must say that there is more social reality in Seinfeld than in most academic sociology.” - René Girard,Tejas,486,182,29672,53,"An inquest hears that a transgender teenager, who murdered their mother by strangling her and then stabbing her 118 times, had mental health issues that authorities had failed to deal with https://t.co/8EsSa4E4RV",[]
780,ValeRossignoli,"Goofball. You know Kevin, you’re what the French call “Les incompetents”. Mai troppo ricchi mai troppo magri. RT is not endorsement.",,664,890,103792,492,He murdered nine people after luring them over Twitter. Now Japan has sentenced Takahiro Shiraishi to death. https://t.co/wfRYzpwdyk,[]
781,j_breveboy,#PresidentJoeBiden #MadameVicePresidentKamalaHarris #TrumpIsKillingUs #SometimesACigarIsJustACigar,New York City,2540,1567,45014,18,Geraldo calls out Charlie Kirk for continuing to claim Trump could win: 'That is so dishonest' https://t.co/Mx2gUjBdS6,[]
782,smallgreyunif4m,"They call it the third eye, but really it could be the first.",Earth,214,109,5248,20169,"CHULEY OPINION: Forensic auditors find shocking 68% error rate in one Michigan county’s votes - https://t.co/5uO5DOUJkM - @washtimes ""Oops. Big oops. In fact, the system was found to be ""purposefully designed w/ inherent errors to create systemic fraud and influence ... results.”",[]
783,RPAChilton,"A citizen of the universe. Personal views do not represent those of anyone else, apart from maybe the dog 🐶. ✝️ 🇬🇧 🏳️‍🌈",Manchester,278,106,1074,1,"Father accused of murder admitted kicking victim twice but says he urged his friend to stop, warning him 'you're going to kill him' https://t.co/ZIL5ZutuOq",[]
784,HOTPINKSEA,i'm a music love bot,her/she,319,179,51405,26147,Me interrupting Fox News December 21st to make my super villain debut when I get my powers https://t.co/TxQJj6R50l,[]
785,ClaireW59366002,"This is me, kind, caring, ❤️ spending time with my friends ❤️ going to concerts & shows which I live for the most ❤️ type 1 diabetic & reg blind.❤️","Queensbury, West Yorkshire ",225,147,4529,0,Not the news I wanted to hear 😥😥😥 hey ho xx,[]
786,BikramkishoreB,Yoga for Life + Joy = Liberation,Bharat ,487,194,16819,3,No proposal from the BJP for cabinet expansion in Bihar: CM Nitish Kumar https://t.co/uCvHonf1lG,[]
787,NME,"From the underground up. Follow the team: @andrewtrendell, @jordandbassett, @thomasjsmith__, @paulbugler, @hannahmylrea, @el_hunt_, @aflood63, @nickjwreilly",London,3213,903049,215541,5,".@Clovesdot says she relates to some of the song's lyrics in a big way

https://t.co/7TKwcdpCxA",[]
788,BizSales247,Buying and Selling Business Made Simple. Sharing tweets and retweets about the latest from #businesses #businessowners #franchiseowners from around the world.,"Carnegie, VIC, AU, 3163",460,1286,40427,1,"The #Finance Ministry will increase the sums available to the state lending fund to aid small #businesses hurt during the #Covid_19 crisis to NIS 40.3 billion, the ministry reported on Tuesday. 
https://t.co/GoaNYPdlVe","['Finance', 'businesses']"
789,JanAtki65667281,,,13,0,48,0,@MrKRudd Yes - I’ve deleted the app and blocked all Rupert Murdoch’s media on my news app!,[]
790,RedMagDaily,"Gorgeous fashion, expert beauty advice, inspirational entertaining ideas, plus intelligent writing on issues that matter to you.",UK,2114,100327,103594,0,Kate Middleton and Prince William share surprise video for Christmas https://t.co/SiYUEfBCeJ,[]
791,theBrendanChew,周昀澤 // pineapple tart connoisseur // @taylorswift13’s #folklore + #evermorealbum out now // he/him // 🦑🌼,K to the L 🌏✨🌈,788,480,22506,934,"“They also took my phone away, from 10am until about 9pm at night. They looked through each and every one of my messages""

Wow Top Glove. https://t.co/ahO7SPZzQ1",[]
792,Razonn_,🚣🏾,,556,497,35000,7972,the news on December 21st 😂😂 https://t.co/j0JvwTTr8z,[]
793,PepperJelly3,"Veteran ✊🏽✌🏻🌈🌊🌊🌊#BLM - 🕴🏻Person, 🧍🏽‍♀️Woman, 🧍🏼‍♂️Man, 📸.Camera, 📺TV.",,2092,1368,4538,0,"@Sen_JoeManchin What the Republican Party did was WRONG. 300,000 Hardworking Americans are DEAD. 3000 are DYING daily. https://t.co/eAZhcxtzPu",[]
794,ChangingWorkC,Progressive ideas for the modern world of work. @thefabians and @CommunityUnion initiative.,United Kingdom,244,511,551,4,"Low-paid workers face pandemic 'double whammy' from Covid &amp; accelerating automation unless urgent action taken.

Findings of our 2yr Commission on Workers &amp; Technology report out today ⁦@thefabians⁩ ⁦@CommunityUnion⁩ @ChangingWorkC⁩  .../1 https://t.co/LqqYA9adCH",[]
795,fortunexe1,,"Kumasi, Ghana",381,211,12754,1,GHANA’S 2020 ELECTION: CAN FAKE NEWS INFLUENCE VOTING BEHAVIOUR? https://t.co/p1YgHkI7MB,[]
796,keithgrimes,I teach machines Medicine. Clinical Digital Health and Innovation Director @Babylonhealth. Founder of VR Doctors. Posts and opinions my own. He/Him,Global,1399,6324,67631,0,"""""We believe that this technology will empower health centers and improve the way patients receive care. We are extremely excited to contribute to Rwanda's digital health agenda in partnership with the Government of Rwanda.""
@Shivonbk1 from @BabylHealth 
https://t.co/E9RADmAAYw",[]
797,raulmarcus,"How We Can All Be Happier, Make A Difference ,And Save Our Planet By Tackling Tough National And Global Issues. #Changetheworld #Resist",,17865,19953,51010,0,A palm oil alternative could help save rainforests - BBC News https://t.co/iEfvgUMF3T,[]
798,Sibin2255,Die hard fan of @mohanlal 😎 | #lalettan ഉയിര് 🤙👑 | #Follow me #Followback💯,Pathanamthitta ,674,624,15838,0,"Telugu News Paper Report about most tweeted Movie Celebrities ! Lalettan😎🔥

#Mohanlal @Mohanlal

#MohanlalRuledTwitter2020
#42YearsOfLalettanTrendOnDec24
#MostTweetedMwoodActorMohanlal

#Drishyam2 https://t.co/ZEmETd0k4P","['Mohanlal', 'MohanlalRuledTwitter2020', '42YearsOfLalettanTrendOnDec24', 'MostTweetedMwoodActorMohanlal', 'Drishyam2']"
799,SSultes,Experienced specialist with a demonstrated history of working in the public relations and gambling industry. #writer,"Megyer, Hungary",328,50,102,0,"Which changes are you the most excited about? 👇 
#VR #gamedev #igaming #Trending #Mobile 
https://t.co/16H58YenvJ","['VR', 'gamedev', 'igaming', 'Trending', 'Mobile']"
800,Francis58389448,NY Puerto Rican trying to enjoy life without a stupid wall,,1354,295,26477,0,NYC students won't get snow day this week as nor'easter barrels toward region https://t.co/At5jjNUolh,[]
801,Odel_Roo,"I'd rather be whacking Tangos - 2A - love my USA - ProLife - 82nd ABN DIV, XVIII ABN CORPS, 10TH MTN DIV Alum","Florida, USA",2763,2394,112887,56,Megyn Kelly stands up for children against 'unwell' trans activists https://t.co/qWnRXpk2Yh,[]
802,RizviSalim,"Multimedia Journalist.

RTs not endorsements...well, not always...",New York City,4984,2489,311330,25,Oh well. Delhi Police has given themselves a clean chit in their role at Jamia University where multiple videos showed them inside the library beating students and using tear gas. https://t.co/LM49bvm9bu,[]
803,Famoyegun_S,"I now know who I am. The rest of my life ain't mine neither is it for me.
Let's talk about life! 🧘‍♂️",nowhere and everywhere. ,1837,2482,118067,20169,"CHULEY OPINION: Forensic auditors find shocking 68% error rate in one Michigan county’s votes - https://t.co/5uO5DOUJkM - @washtimes ""Oops. Big oops. In fact, the system was found to be ""purposefully designed w/ inherent errors to create systemic fraud and influence ... results.”",[]
804,minksmol,"แอคใหม่ A Gᴇᴏᴘᴏʟɪᴛɪᴄ ʀᴇsᴇᴀʀᴄʜᴇʀ, ᴀɴᴅ ᴀ ғᴀɴɢɪʀʟ
||ᶠᵃˡˡⁱⁿᵍ ᵈᵉᵉᵖˡʸ ⁱⁿ ˡᵒᵛᵉ ʷⁱᵗʰ ᵃʳᵗ ᵐᵘˢⁱᶜ  ᵐᵒᵛⁱᵉ ᵃⁿᵈ ᵐⁱᵈᵈˡᵉ ᵃᵍᵉ ᶜᵉˡᵉᵇʳⁱᵗⁱᵉˢ|| ps gamer : taemink08 #gtaonline​","Bangkok, Thailand​",314,64,10031,54,"NEWS: As expected, the new Cayo Perico Island is NOT available to explore in Free Roam. #GTAOnline https://t.co/WFiZywT0EQ",['GTAOnline']
805,cheekychipmunk5,"Im 50 years old, 🇬🇧ENGLISH PATRIOT!!🇬🇧 Animal lover, family always comes first.😘🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿🇺🇸",United Kingdom,1462,1699,25927,1,"For all those that still think coronavirus wasn’t deliberate!!!

China is ‘greatest threat’ facing UK and is trying to exploit pandemic, spy chief warns

https://t.co/dBavKta2Zt",[]
806,liquidy2041,occur soon,,26,0,784,1802,"📸 BLACKPINK Jisoo looks lovely and gorgeous! She has been chosen as the cover model for ELLE Korea's January issue 💕

Source: https://t.co/dlsHHsv8x1 https://t.co/yS3fA6EYM6",[]
807,Chikook20,"𝐄𝐯𝐞𝐧 𝐢𝐟 𝐰𝐞 𝐚𝐫𝐞 𝐟𝐚𝐫 𝐚𝐩𝐚𝐫𝐭, 𝐰𝐞 𝐰𝐢𝐥𝐥 𝐬𝐭𝐚𝐲 𝐭𝐨𝐠𝐞𝐭𝐡𝐞𝐫...💜| 𝘽𝙏𝙎♡|
||FAN ACCOUNT||",BANGTAN WORLD,200,917,95769,995,When they started calling their parents to tell the news that they got a grammy nomination is just 😭 @BTS_twt,[]
