,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
1476,dearstbts,"⊹ 𝒍𝒐𝒐𝒌 𝒕𝒐 𝒎𝒆, 𝒐𝒏𝒍𝒚 𝒎𝒆 ꒱
(she/her)",magic shop,99,24,16425,153,how can you not fall in love with taekook's cuteness 😭 https://t.co/n02bx33ayU,[]
1477,RiF_RAFgh,"Football and 
Music ....
AMG ARMANI AMGBUSINESS 
ARMANIANS @LFC #Ynwa",ArmaniVille ,4934,4409,22681,31,"Life doesn't give u the people u want .It gives u the people u need , to help u , to hurt u , to love u , to leave u and to help u grow into the person u are meant to be.Good morning and have a blessed day 😊Anyways follow @MharmheYhaa2 for a follow back 😊",[]
1478,STAN_TALENT555,"Multi✨
My ult. TREASURE
OT12💎",,171,74,25966,479,"do you love and respect haruto??

YES             YES              YES 
 👇🏻                👇🏻               👇🏻",[]
1479,sophflo,All views are my own.,"London, England",602,203,7510,0,"Year 2 in isolation, who better to spend my day off with? My niece sending me love notes about McDonalds 😂 https://t.co/ibGDfbckVb",[]
1480,jaxothy,"Sarah, 
23, 
we are a system,
cashapp is $LittleFox1
https://t.co/2eQ7blDr3F",??? The trap ig,324,56,1958,0,@itsfayeuwu PLS I ACTUALLY LOVE THIS IDEA,[]
1481,_moonriverjj,96s. You just have to look at my galaxies. Be showered with all those stars 🎉🎉 @bts_twt ☄☄,,224,64,6589,180,"“@BTS_twt’s rise to fame was because people chose them to be their heroes, to tell their stories and chose them to change history (...) Their impact has been no less than a revolution and it all started because of these 7 boys and their love for hip-hop.”
https://t.co/JigzDUCVqo",[]
1482,LTJtheone,Restless Songwriter & Storyteller (he/him),"Zürich, Schweiz",810,212,282,0,NYC love 🗽 #cloudfolk https://t.co/rSew2hP9Ok,['cloudfolk']
1483,VasundharaTankh,"Vocal on all things politics & social. Love dogs, napping, impac-Tech & Indian wear! Currently Partnerships Lead at @wavemaker_vc. Views are my own.",New Delhi / Singapore ,641,12810,4277,1,"“Do all the ambitious things - travel, get rich, get famous, innovate, lead, fall in love, make and lose fortunes... but as you do, to the extent you can, err in the direction of kindness.” #9Years #Graduation #Grateful 👩‍🎓 https://t.co/QYy1JwzmNB","['9Years', 'Graduation', 'Grateful']"
1484,clstpjm,"༄ after all, it’s a jikook love club we all live in ☽",ot7’s || she/her ,349,208,983,0,@minyoon_chi a definite hottie !!! 🖤 would love to be friends with u bhie 🤪,[]
1485,tinkercatlife,#Maker of tangible & intangible things. 🌌✨,Republic of the Philippines,244,30,735,37,"I love that picture, we had such a great conversation that day! I hope we did Stephen proud with this work. https://t.co/wfsNBGjjFS",[]
1486,Dancehall_Promo,"Your #1 Source For Your Daily Dancehall Music. https://t.co/c69RdopJPp 

Email: DancehallPromoYT@Gmail.com",Worldwide,189,4504,20451,1,#BrandNew: Persona X Meka British - Caught Up In Love https://t.co/F1KiIwPIBJ on #Newzikradio #Soundcloud,"['BrandNew', 'Newzikradio', 'Soundcloud']"
1487,SgtDDonowitz,Bear Jew,London,1178,454,2970,0,"@TJAllon1 I’ve always assumed a lot of countries think they are pretty special. Germany not so much. Russia, yep. The French? Come on, surely they bloody love/hate themselves and their colonialist past.",[]
1488,NurbanuAfroz,#SidNaaz♥️,"Kolkata, India",27,16,2694,283,"Hey fam! #SidNaaz tag on Insta is 1.4M which is amazing. Don’t forget to use it in all ur posts along with both #SidharthShukla &amp; #ShehnaazGill tags.
Let’s hit 2M impressions as soos as possible! 

Love ♥️

#TeamSidNaaz",['SidNaaz']
1489,sugark0ushi,✧.*꒰⁎#YONGBOK: it was good?⁎ॢ꒱*·✧,multi 🇵🇭 • 20/siya,1639,2750,13235,0,@JOSEMARIBANG 20 omgggg you're way too young pala but i love how u fangirl tbh !!! 11 ako nagstart mag fangirl and you're doing super good. i love it sm ❤,[]
1490,youniversezc,ถึงคุณ ผู้ที่งดงามราวกับภาพฝันที่ไม่มีอยู่จริง | xz🐰 yb🦁 wzc🌻 yz☕ yy🐹 | ปจ or จป เพราะว่าเขารักกัน,นักอยากเขียน นักอยากวาด,84,1583,12128,1,"Every season with you
8 tellers, paths, feelings, emotions and vibes
1 เล่มจะได้เรื่องสั้นทั้งหมด 8 เรื่องจากนักเขียน 8 คน ในธีม 4 ฤดูกาล

❄First Snow is Falling - hotheadedcat
❄Crucify My Love - fay_13666
☀When The Sun Kisses The Ocean - ferfoutster
☀Honolulu - lullafangirl https://t.co/DsgqMScDjZ",[]
1491,Nrthamericn1,"MBA, CPA","Montréal, Québec",160,38,1974,0,@GordonDimmack @TruthAJustice @Fiorella_im @YouTube LOVE Jimmy Dore.,[]
1492,morangles,"The future lies in the past All Things Saxon, Merovingian & Carolingian including these pesky Vikings Reviewing Early Medieval Movies #therewasbloodobviously",Humberside,297,1012,89597,0,"@Real_HistoryGuy I love the ""spekulationen"" and the interesting cavemen/furry loin girdles along a clear rejection of helmets",[]
1493,DaedaeCouture,just doing mom things,Doing me,1612,2672,71000,0,I love Vietnamese crawfish/seafood boils way better,[]
1494,tamtastic_z,🇧🇧,Pun a Rock,304,130,31438,0,"Show love when and while you can (esp if, like me' you have frequent morbid thoughts about death🙂)",[]
1495,ify_chukwu1,👩‍🔬 | God Lover | Dream Chaser | SRHR and Research Enthusiast | Naturally and Artificially Flavoured 🖤💛.,Nigeria🇳🇬,285,280,2832,0,Pls what can I get for my Mum for Christmas??... The less expensive the better. My account is in red but I still want to come through for the love of my life🙏🙏,[]
1496,3d3lyn,"74.9k tweets, yeah otw 100k🔥",park jisung lover,631,2332,74986,120,i love you twitter people U silly strangers online i love u so much,[]
1497,happy_soul11,,,264,332,51169,6,"Follow This Account...

........ @im_mahima13 .......

She is very active Rashamian...

You love her tweets...

Rashami Ruling 4M Hearts",[]
1498,BarbzLens,"Like MJ doctors, they killing it!!!
Nicki followed (11 June, 2020)",Somewhere laughing,692,805,12788,0,I'm obsessive and I love too hard https://t.co/zyV3BctVCC,[]
1499,voidInookei,"- Little Stiles world- 
Fans of Milo Merlijn , HSJ , TBS and DOB✨my pfp is Milo! pic credit to his father 😍💖",,3,1,7,0,"Hi Hey Say Jump !! When will you have Asia Tour concert??

Lot's of love from fans in Malaysia💗 
#Fab_Online #FabMusicspeaks 
@wolpuu_official","['Fab_Online', 'FabMusicspeaks']"
1500,syllawn,jimin and jungkook cant talk rn they went to the moon 💙✈️🐬🪁❄️🌊🌑🌌,17 | she/her,411,252,5752,3465,yoongi’s love for the members - a heartwarming thread: https://t.co/bmXSX40IDF,[]
1501,samdeanss,,he.xie | 18 | you want to know what i confessed in there? what my greatest sin was? it was how many times i let you down.,113,157,5524,0,@sunburrntsammy I LOVE IT SO MUCH,[]
1502,mustafaa__m3,I'll be great one day,On your screen,828,2382,198019,1750,I just want to say thank y’all for the love. I really appreciate it! From my humble self Osita Iheme aka Paw paw 😊 https://t.co/UlOuwh4VEV,[]
1503,halimahy,"Animal Crossing. Bay Area Writer, Musician, artist, bookworm, sci-fi, film, tech, fitness, hiking, animal rescue, trap & release,meditation, positivity.",San Francisco Bay Area,42342,41998,153212,0,A lot of people will try to convince you if you raise your standards you will be all alone because they may be excluded from your life if you are treated fairly and with love and respect. Because you will gain all that and more.,[]
1504,Teeleklek1,"#BTS #เนเน่ #IZONE #BLACKPINK #SF9
#MCND #SHINEE",,114,23,1475,105,"🦊: Yes, WIZ*ONE! Thank you so much for supporting us!! It's been getting colder recently so please take care of yourself. Let's keep fighting for the remainder of 2020~ We love you WIZ*ONE, thank you ❤️

#Panorama1stWin 
https://t.co/Xx04omXb60",[]
1505,stillsunflowerz,"turn out the fucking lights, i wanna see you bright𓆝𓆟𓆞",cs.tbs,740,660,9288,0,she don’t love me https://t.co/ihE38DLN0N,[]
1506,inarikitas,ae/aem. https://t.co/y8v7cUSifb,"Jingle bells, jingle bells Jingle all the way Oh, what fun it is to ride In a one horse open sleigh",316,285,26103,0,i  don't  know  who  this  is  but  love  at  first  sight https://t.co/t0NXOhCluc,[]
1507,chrisgb002000,RIP to my Father George Bennett,Clovis/Germany/Cali/ATX/WA,4353,3473,143020,1,"#FilmRewind: ""I love the Power Glove. It's so bad."" #TheWizard was released on 15 December 1989. https://t.co/os6DodSdfq","['FilmRewind', 'TheWizard']"
1508,AbdulCivil15,"Every day is an adventure, when u r a civil engineer.....i am  proud to be a civil engineer","Dubai, United Arab Emirates",1272,236,18332,678,"Moradabad love jihad case: Woman says that she has suffered miscarriage. She wants her husband and brother-in-law to be released by @Uppolice 
@Benarasiyaa https://t.co/xJ80d3kIrU",[]
1509,MercuryMachines,,,1572,1279,85999,0,"@JaypiPlus3 @DODRE4 @GavinLodge1 @Saltiest_Gaming Oh no I'm totally biased. I hate Fantasy and love cyberpunk sci-fi. But apart from that, the combat in The Witcher 3 really isn't very good. Cyberpunk 2077 is a step up in every department over TW3.",[]
1510,Vallyf3,idgaf,unknown,1708,733,11964,4,"Veehive you love neo??
Retweet this with the tag 
Legoo✌🥰
#NeoHomecoming",['NeoHomecoming']
1511,Aprylismyname,Rabbit HeART/Red Turtle. Alter ego in chrysalis. Raw creatorship rebuilder. My Spiriteed roots: Dutch–Mohawk & British. Tweet love to all. Bart Heird photo.,,1,24,37619,0,"Also love 🐰 heard, ""Do you have any original moves, my...question mark...nerdy lovely?""",[]
1512,TheKnockStore,,,2,1,21,0,#TheKnockStore #love #fashion #baby #beauty #home 2-In-1 Backpack-Shoulder Bag with Extra Large Capacity https://t.co/iBdVhNl7EA https://t.co/QpYwPfib4I,"['TheKnockStore', 'love', 'fashion', 'baby', 'beauty', 'home']"
1513,Abikelagoss,Firm follower of Jesus Christ 😻,Nigeria,1045,1213,11866,314,"Stop acting like you hate relationship, we all know the person you love doesn't love you back and it's paining you...",[]
1514,KAIY4K1NG,she/her || #CHENLE,,227,71,1651,735,i love jisung’s eyes and i miss jeongin’s braces :] https://t.co/CJcusGcIsy,[]
1515,Jiminsiiiiii_,"Life goes on, Let's live on #BTSLoveMySelf ♡

Akun ini random serandom orangnya, plis dah polo jan di anpol^^",Di bawah langit di atas tanah,793,586,17916,6138,I love them so much 🥺💜😭 https://t.co/oSmPUyhZLV,[]
1516,foreverme_j,You forever will be my always.,,256,14,6604,11314,"GOT7 MONOGRAPH &lt;Breath of Love : Last Piece&gt; EP.05
https://t.co/a1p7ch1efZ

YouTube https://t.co/z7CjZnjbkX
MelOn https://t.co/FJ2uTSU2lP
Vibe https://t.co/A43CkUyDoq

#GOT7 #갓세븐 @GOT7Official
#IGOT7 #아가새
#GOT7_BreathofLove_LastPiece
#GOT7_Breath
#GOT7_LASTPIECE https://t.co/uU4FopVDey",[]
1517,MadheswariBujja,,,166,12,39,0,@iPriyankaBhatt @FC_RubinaD @RubiDilaik yes Dr he all love for fans always ever,[]
1518,Jayceline_,📍 Nigeria 🇳🇬 Beauty|Fashion|Lifestyle Nigerian content creator(Youtuber&Blogger) ✉️| Info@Joyceagwu.com,Nigeria,153,162,520,0,"Advice to the younger me:
• PLAN more
• COMPARE less
• COMPLETE all tasks signed for regardless of how you feel 
• RUSH less
• LOVE without expecting it in return 
• BE YOURSELF unapologetically
• FOCUS ON CONSISTENCY not just dreaming About achieving your Goals",[]
1519,EmptyBrooke,"Artwork, comic books and whatever happens to pop into my noggin at 3 in the morning.",,127,7570,12027,1,"'Bycatch', a kind of fishing industry inspired AU of @EmptyBrooke's character Ponder Sprocket, who I love. It was meant to be finished by spooky season but you know how it goes.

#fanart #artistsontwitter #fishinggear https://t.co/lL9KGKGYwH",[]
1520,nadine_butyoda,"Unattainable.

Transcendental.

Celestial.

Incomparable. 

-- That's your thing, right? Facing the void? --

(She/her)",Omnipresent,564,975,30715,0,"All I want from now until the end of this year, is love. Love in abundance. No more drama, no more realisations, no more epiphanies, no more people bombarding me w/ nonsense.
Just love.
I need love.
You know what that means? I'll be drunk from now until 2021. See you then, ✌️",[]
1521,Hermini78063102,Herminio I. Reyes,,31,7,472,1098,"🎄 TAYLOR SWIFT GIVEAWAY 🎄
winner gets to choose any item under $50 from Taylor’s site 🥰
to enter:
-follow me
-like and rt
i won’t announce when the giveaway is ending i’ll just randomly dm someone one of these days, hope you love the surprise &lt;3
it’s INTERNATIONAL good luck💞 https://t.co/HlECJlAblv",[]
1522,MrReeeeeer,"Just a memer who resides as a cat girl and also  **Reeees Intensely**

Profile Picture made by @Santii_230
Banner made by my bestie @jorgiemex34",,1804,743,10668,0,"@jorgiemex34 You deserve all the follows and so many more bestie! &lt;3
Soon you will reach 300 followers, and I cannot wait for that milestone to be reached! &lt;3 &lt;3
I love you loads bestie!!! &lt;3 ❤️🌟",[]
1523,itsmeaoo23,𝒓𝒂𝒗𝒆𝒏𝒄𝒍𝒂𝒘 | a lot of fangirling stuff and sambat down here,,529,229,4364,1101,thank you a lot a lot for the love on Easy 2.0. not to be so cheeseball but i legit wake up every day and can’t believe you guys make this my jobbbbbb lol like it’s psycho. Thank you. Hope we get to tour soon. Anyways love you bye https://t.co/lxVPvKbcBe,[]
1524,ibrahim08140390,Accounting student☺️#islam❤️❤️❤️,,279,210,42131,1752,I just want to say thank y’all for the love. I really appreciate it! From my humble self Osita Iheme aka Paw paw 😊 https://t.co/UlOuwh4VEV,[]
1525,NickKhuni2,Child of God 🙏 Music lover 🎶 Facebook dropout 👥 Positive vibes always 🏁 Chelsea fan ⚽💙,,879,1077,3763,3,the pain of being in love with someone who is in love with someone else 💀,[]
1526,sonnysbadbitch,ᴍʏ ᴡʜᴏʟᴇ ᴡᴏʀʟᴅ @svftbeook 🐢                                      ғᴏʀ ᴇᴠᴇʀʏ ǫᴜᴇsᴛɪᴏɴ ᴡʜʏ... @chIoemarieee 🐬,𝐢𝐧 𝐜𝐡𝐥𝐨𝐞𝐬 𝐛𝐞𝐝♥︎,149,239,26927,0,@svftbeook i mean id rip it out with love,[]
1527,Defender_MI,"#Conservative forever Trump supporter.

STOP THE STEAL","Michigan, USA",1164,1113,14020,0,"@realDonaldTrump please, for the love of GOD, if you need to use EO and martial law please make the first step to MI and arrest @GovWhitmer first!

This despicable act of treason locking the peoples house down is unthinkable in a republic!

@GovWhitmer for #Prison",['Prison']
1528,Michelle4God,Cancer Advocate♏️💖Artist 💜Animal Rights 😻Warrior of GOD ✝️Truth Seeker 4 all Missing Children 🤍🙏🤍🙏🤍🙏🤍🙏🤍🙏🤍🤍,,328,1568,13681,1,God is Love ✝️🤍✝️ https://t.co/I5dKEyCLOQ,[]
1529,erimae9,KAI 카이 '음 (Mmmh)' MV 🔗https://t.co/hia4mQ04xn,"dks, pcy, kji  (She/her)",333,227,15236,5,"Jongin has such a warm friendly aura, anyone who knows him has only nice words to talk abt him. He's really just a kind hearted person who deserves the best love and support. https://t.co/4aR0mJbDD8",[]
1530,anayeyo_,"아가새 forever • thank u 2 • We respect everyone, but we fear none 百 • øff",Say hi to Brazil,176,630,112630,0,"@GOT7Official I really really love them

#GOT7  #갓세븐 @GOT7Official
#IGOT7  #아가새
#GOT7_BreathofLove_LastPiece 
#GOT7_Breath 
#GOT7_LASTPIECE","['GOT7', '갓세븐', 'IGOT7', '아가새', 'GOT7_BreathofLove_LastPiece', 'GOT7_Breath', 'GOT7_LASTPIECE']"
1531,THEKIDL4ROI,"payton voice's : ME AND MY GIRLFRIEND | 
a/ela/-a",justin bieber  !   ,1631,1660,9582,0,@PaytonMoormeier i love u so much,[]
1532,danishf44_,20 kid,💙🤗,309,205,4243,1,"How to feel like a first love?
That feel gone already....",[]
1533,yoj5254,Waiting for God's Calling 🍃🐾,Republic of the Philippines,514,106,2577,17,"“ 𝐛𝐚𝐤𝐚 𝐩𝐰𝐞𝐝𝐞 𝐩𝐚

luna (francine)  is josh's (kyle) ex girlfriend, after three years they both met again, can they still love each other for the second time?

- a kycine one shot twitter serye.
#KyCine https://t.co/djTF9GOmZx",[]
1534,cowboylikeya,"enraged hot woman/ desenho, toco, canto, choro, pinto cabelo de roxo, faço ciência política  e tomo iogurte


22 y/o",MG,325,623,65013,0,"i love you

it'll pass",[]
1535,livvbyrnex,NOAH JAMES • 08/06/17 👶💖,"North West, England",792,107,3933,899,"Have a Hardys Jolly Christmas 🎵

For your chance to #Win a good few bottles of your favourite Hardys wine, simply follow the steps below:

🍷 RT
🍷 Tell us which wine you'd love to have on your Christmas table?
🍷 Follow us!

Closes: 16/12/20 #MegaMondayGiveaway https://t.co/uCxgCJcQId",['Win']
1536,remylu0925,Im just Remy 🖤,,270,29,343,0,I love this song minus JaRule 😌 https://t.co/DfCEXjpJGi,[]
1537,ripleyatomic,DREAMS PS4. Retweeter. Creator of Easi-Living (@easi_living on Twitter). This is a personal account for non-EasiLiving designs. Previously FLYUX.,,108,112,534,0,Love to see it :) https://t.co/TXQ5VCFVCb,[]
1538,michdubex,🦋make a wish on all that lives within thee ✨,,141,56,236,534,"I love you, keep going!",[]
1539,CrackSandwich58,Time Magazines 2006 Person of the Year. that’s the highlight of my life. 23,"Charleston, SC",1260,2125,126221,3690,"they put the NBA on ESPN theme over the vaccine’s entrance, I really love the internet sometimes https://t.co/QxIWvP5BQr",[]
1540,annieb8101,,"North Carolina, USA",85,143,19511,8,@BryanDawsonUSA @seanhannity @MeidasTouch I love this! Hannity and the FOX Entertainment Channel (that’s how their listed as a business so they can lie better) trying to sue Twitter? They only bring up freedom of speech when they are lying! @CREWcrew @funder @SteveSchmidtSES @ProjectLincoln @Morning_Joe,[]
1541,brittnospearsz,"“I ain’t nothin like them, you fw a G”🦅👑💅🏽🌻💎",LEVELING UP,651,486,32928,22,“ finding love &amp; friendship in 1 person &gt;&gt;&gt; “,[]
1542,boolyfe_,"#승관 : You can just 쉽게 생각해 like DOREMI
Seungkwan wished goodluck for my SPM",caratland - she/her,414,408,6346,0,@bbooya_116 @pledis_17 I LOVE YOU! THANK YOU,[]
1543,adaobi_ani,"An Erica Stan Account, an Elite, Erica comes first, Erica is always right,never insult or disrespect Erica
Feminist, ,open minded, positive vibes only",,2,409,41560,66,"I Dunno🤔🤔🤔There's Just  Something About The Blond☺Maybe Cause I'm Blond 2🤣🤣 That Just Does It For Me😚😚I Love It &amp; EriBabe Rocked It Beautifully...Periodt❣
#EricaXKukusHairAd ⭐⭐⭐⭐⭐ https://t.co/vlsNpQbdts",[]
